"STATISTIC","STATISTIC Label","TLIST(M1)","Month","C02431V02938","Meteorological Weather Station","UNIT","VALUE"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196803","1968M03","015","Shannon airport","Knots","64"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","001","Belmullet","Knots","67"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","002","Birr","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","003","Valentia Observatory","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","004","Casement","Knots","44"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","005","Claremorris","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","006","Clones","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","007","Cork airport","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","008","Dublin airport","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","010","Kilkenny","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","011","Malin head","Knots","55"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","012","Mullingar","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","013","Roches Point","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","014","Rosslare","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196804","1968M04","015","Shannon airport","Knots","48"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","001","Belmullet","Knots","59"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","002","Birr","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","003","Valentia Observatory","Knots","48"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","004","Casement","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","005","Claremorris","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","006","Clones","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","007","Cork airport","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","008","Dublin airport","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","010","Kilkenny","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","011","Malin head","Knots","53"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","012","Mullingar","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","013","Roches Point","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","014","Rosslare","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196805","1968M05","015","Shannon airport","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","001","Belmullet","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","002","Birr","Knots","34"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","003","Valentia Observatory","Knots","41"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","004","Casement","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","005","Claremorris","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","006","Clones","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","007","Cork airport","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","008","Dublin airport","Knots","36"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","010","Kilkenny","Knots","36"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","011","Malin head","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","012","Mullingar","Knots","36"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","013","Roches Point","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","014","Rosslare","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196806","1968M06","015","Shannon airport","Knots","41"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","001","Belmullet","Knots","34"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","002","Birr","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","003","Valentia Observatory","Knots","41"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","004","Casement","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","006","Clones","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","007","Cork airport","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","008","Dublin airport","Knots","34"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","010","Kilkenny","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","011","Malin head","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","012","Mullingar","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","013","Roches Point","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","014","Rosslare","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196807","1968M07","015","Shannon airport","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","001","Belmullet","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","002","Birr","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","003","Valentia Observatory","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","004","Casement","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","005","Claremorris","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","006","Clones","Knots","34"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","007","Cork airport","Knots","36"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","008","Dublin airport","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","010","Kilkenny","Knots","36"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","011","Malin head","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","012","Mullingar","Knots","34"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","013","Roches Point","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","014","Rosslare","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196808","1968M08","015","Shannon airport","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","001","Belmullet","Knots","53"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","002","Birr","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","003","Valentia Observatory","Knots","55"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","004","Casement","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","005","Claremorris","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","006","Clones","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","007","Cork airport","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","008","Dublin airport","Knots","48"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","010","Kilkenny","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","011","Malin head","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","012","Mullingar","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","013","Roches Point","Knots","54"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","014","Rosslare","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196809","1968M09","015","Shannon airport","Knots","55"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","001","Belmullet","Knots","62"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","002","Birr","Knots","48"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","003","Valentia Observatory","Knots","50"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","004","Casement","Knots","53"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","005","Claremorris","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","006","Clones","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","007","Cork airport","Knots","53"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","008","Dublin airport","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","010","Kilkenny","Knots","44"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","011","Malin head","Knots","63"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","012","Mullingar","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","013","Roches Point","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","014","Rosslare","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196810","1968M10","015","Shannon airport","Knots","54"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","001","Belmullet","Knots","70"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","002","Birr","Knots","44"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","003","Valentia Observatory","Knots","57"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","004","Casement","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","005","Claremorris","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","006","Clones","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","007","Cork airport","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","008","Dublin airport","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","010","Kilkenny","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","011","Malin head","Knots","61"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","012","Mullingar","Knots","44"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","013","Roches Point","Knots","50"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","014","Rosslare","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196811","1968M11","015","Shannon airport","Knots","50"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","001","Belmullet","Knots","59"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","002","Birr","Knots","54"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","003","Valentia Observatory","Knots","59"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","004","Casement","Knots","53"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","005","Claremorris","Knots","58"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","006","Clones","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","007","Cork airport","Knots","59"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","008","Dublin airport","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","010","Kilkenny","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","011","Malin head","Knots","57"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","012","Mullingar","Knots","53"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","013","Roches Point","Knots","61"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","014","Rosslare","Knots","64"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196812","1968M12","015","Shannon airport","Knots","55"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","001","Belmullet","Knots","57"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","002","Birr","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","003","Valentia Observatory","Knots","64"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","004","Casement","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","005","Claremorris","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","006","Clones","Knots","55"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","007","Cork airport","Knots","58"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","008","Dublin airport","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","010","Kilkenny","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","011","Malin head","Knots","63"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","012","Mullingar","Knots","54"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","013","Roches Point","Knots","62"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","014","Rosslare","Knots","65"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196901","1969M01","015","Shannon airport","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","001","Belmullet","Knots","57"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","002","Birr","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","003","Valentia Observatory","Knots","53"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","004","Casement","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","005","Claremorris","Knots","48"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","006","Clones","Knots","53"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","007","Cork airport","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","008","Dublin airport","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","010","Kilkenny","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","011","Malin head","Knots","59"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","012","Mullingar","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","013","Roches Point","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","014","Rosslare","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196902","1969M02","015","Shannon airport","Knots","50"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","001","Belmullet","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","002","Birr","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","003","Valentia Observatory","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","004","Casement","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","005","Claremorris","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","006","Clones","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","007","Cork airport","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","008","Dublin airport","Knots","44"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","010","Kilkenny","Knots","36"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","011","Malin head","Knots","58"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","012","Mullingar","Knots","41"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","013","Roches Point","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","014","Rosslare","Knots","50"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196903","1969M03","015","Shannon airport","Knots","50"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196904","1969M04","001","Belmullet","Knots","58"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196904","1969M04","002","Birr","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196904","1969M04","003","Valentia Observatory","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196904","1969M04","004","Casement","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196904","1969M04","005","Claremorris","Knots","57"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196904","1969M04","006","Clones","Knots","57"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196904","1969M04","007","Cork airport","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196904","1969M04","008","Dublin airport","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196904","1969M04","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196904","1969M04","010","Kilkenny","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","196904","1969M04","011","Malin head","Knots","62"
